"character_code","fictional_work","character_name","gender","spectrum","spectrum_low","spectrum_high","mean_rating","num_ratings"
"A/1","Alien","Dallas","male","BAP160","explorer","builder",-13.9,51
"A/1","Alien","Dallas","male","BAP161","captain","first-mate",-24.5,61
"A/1","Alien","Dallas","male","BAP162","mysterious","unambiguous",2.8,52
"A/1","Alien","Dallas","male","BAP163","independent","codependent",-12.5,51
"A/1","Alien","Dallas","male","BAP164","family-first","work-first",16.3,69
"A/1","Alien","Dallas","male","BAP165","scruffy","manicured",-27.9,63
"A/1","Alien","Dallas","male","BAP166","wild","tame",-2,61
"A/1","Alien","Dallas","male","BAP167","prestigious","disreputable",-12.9,46
"A/1","Alien","Dallas","male","BAP168","scandalous","proper",3.7,81
"A/1","Alien","Dallas","male","BAP169","unprepared","hoarder",-2.3,52
"A/1","Alien","Dallas","male","BAP170","sheltered","street-smart",24.8,70
"A/1","Alien","Dallas","male","BAP171","open-minded","close-minded",-2.3,68
"A/1","Alien","Dallas","male","BAP172","permanent","transient",-7.5,68
"A/1","Alien","Dallas","male","BAP173","dramatic","no-nonsense",24.3,72
"A/1","Alien","Dallas","male","BAP174","apprentice","master",27.4,77
"A/1","Alien","Dallas","male","BAP175","straight","queer",-30.3,58
"A/1","Alien","Dallas","male","BAP176","androgynous","gendered",34.2,81
"A/1","Alien","Dallas","male","BAP177","repetitive","varied",-1.8,61
"A/1","Alien","Dallas","male","BAP178","patient","impatient",0.799999999999997,74
"A/1","Alien","Dallas","male","BAP179","poisonous","nurturing",8.6,56
"A/1","Alien","Dallas","male","BAP180","creepy","disarming",8.4,66
"A/1","Alien","Dallas","male","BAP181","inspiring","cringeworthy",-13.8,133
"A/1","Alien","Dallas","male","BAP182","soulless","soulful",16.4,130
"A/1","Alien","Dallas","male","BAP184","beautiful","ugly",-9.4,121
"A/1","Alien","Dallas","male","BAP185","domestic","industrial",21.9,111
"A/1","Alien","Dallas","male","BAP186","juvenile","mature",23.9,125
"A/1","Alien","Dallas","male","BAP187","idealist","realist",16.4,119
"A/1","Alien","Dallas","male","BAP188","nihilist","existentialist",3.3,126
"A/1","Alien","Dallas","male","BAP189","objective","subjective",-10.9,129
"A/1","Alien","Dallas","male","BAP190","theist","atheist",13.1,101
"A/1","Alien","Dallas","male","BAP191","classical","avant-garde",-9.2,126
"A/1","Alien","Dallas","male","BAP192","utilitarian","decorative",-22.7,123
"A/1","Alien","Dallas","male","BAP193","generalist","specialist",4.7,133
"A/1","Alien","Dallas","male","BAP194","multicolored","monochrome",14.1,110
"A/1","Alien","Dallas","male","BAP195","complimentary","insulting",-4.5,120
"A/1","Alien","Dallas","male","BAP196","individualist","communal",3,129
"A/1","Alien","Dallas","male","BAP197","equitable","hypocritical",-4.7,121
"A/1","Alien","Dallas","male","BAP198","traditional","unorthodox",-9.2,127
"A/1","Alien","Dallas","male","BAP199","workaholic","slacker",-14.9,128
"A/1","Alien","Dallas","male","BAP200","resourceful","helpless",-22.3,121
"A/1","Alien","Dallas","male","BAP201","crazy","sane",6.3,16
"A/1","Alien","Dallas","male","BAP202","anarchist","statist",8.3,22
"A/1","Alien","Dallas","male","BAP203","cool","dorky",-19.6,14
"A/1","Alien","Dallas","male","BAP204","important","irrelevant",6.4,14
"A/1","Alien","Dallas","male","BAP205","noob","pro",21.2,19
"A/1","Alien","Dallas","male","BAP206","deranged","reasonable",9.8,14
"A/1","Alien","Dallas","male","BAP207","rural","urban",-16.5,19
"A/1","Alien","Dallas","male","BAP208","introspective","not introspective",-3.5,22
"A/1","Alien","Dallas","male","BAP209","city-slicker","country-bumpkin",19.8,9
"A/1","Alien","Dallas","male","BAP210","western","eastern",-25,23
"A/1","Alien","Dallas","male","BAP211","mad","glad",-14.9,13
"A/1","Alien","Dallas","male","BAP212","social","reclusive",-2.2,17
"A/1","Alien","Dallas","male","BAP213","studious","goof-off",-16.6,21
"A/1","Alien","Dallas","male","BAP214","slugabed","go-getter",2.6,10
"A/1","Alien","Dallas","male","BAP215","penny-pincher","overspender",-12.1,15
"A/1","Alien","Dallas","male","BAP216","liberal","conservative",21.8,13
"A/1","Alien","Dallas","male","BAP217","unassuming","pretentious",5.5,13
"A/1","Alien","Dallas","male","BAP218","persistent","quitter",-7.9,10
"A/1","Alien","Dallas","male","BAP219","hedonist","monastic",-4.5,22
"A/1","Alien","Dallas","male","BAP220","patriotic","unpatriotic",-24.2,13
"A/1","Alien","Dallas","male","BAP221","tactful","indiscreet",-10,21
"A/1","Alien","Dallas","male","BAP222","wholesome","salacious",-2.4,13
"A/1","Alien","Dallas","male","BAP223","joyful","miserable",10.7,11
"A/1","Alien","Dallas","male","BAP224","zany","regular",21.2,13
"A/1","Alien","Dallas","male","BAP225","alert","oblivious",-12.9,14
"A/1","Alien","Dallas","male","BAP226","feminist","sexist",14.3,19
"A/1","Alien","Dallas","male","BAP227","racist","egalitarian",5.5,10
"A/1","Alien","Dallas","male","BAP228","abstract","concrete",22.5,14
"A/1","Alien","Dallas","male","BAP229","formal","intimate",-11.2,20
"A/1","Alien","Dallas","male","BAP230","resolute","wavering",-16.1,15
"A/1","Alien","Dallas","male","BAP231","deep","shallow",-12,20
"A/1","Alien","Dallas","male","BAP232","valedictorian","drop out",14.7,12
"A/1","Alien","Dallas","male","BAP233","minimalist","pack rat",-0.5,13
"A/1","Alien","Dallas","male","BAP234","trash","treasure",6.7,11
"A/1","Alien","Dallas","male","BAP267","stinky","fresh",-1.9,23
"A/1","Alien","Dallas","male","BAP268","legit","scrub",1,21
"A/2","Alien","Ellen Ripley","female","BAP1","playful","serious",35,59
"A/2","Alien","Ellen Ripley","female","BAP2","shy","bold",39.2,91
"A/2","Alien","Ellen Ripley","female","BAP3","cheery","sorrowful",21.2,90
"A/2","Alien","Ellen Ripley","female","BAP4","masculine","feminine",-5.6,75
"A/2","Alien","Ellen Ripley","female","BAP5","charming","awkward",-8.5,92
"A/2","Alien","Ellen Ripley","female","BAP6","lewd","tasteful",17.9,79
"A/2","Alien","Ellen Ripley","female","BAP7","intellectual","physical",-4.9,77
"A/2","Alien","Ellen Ripley","female","BAP8","strict","lenient",-24.8,84
"A/2","Alien","Ellen Ripley","female","BAP9","refined","rugged",23.5,80
"A/2","Alien","Ellen Ripley","female","BAP10","trusting","suspicious",14.3,71
"A/2","Alien","Ellen Ripley","female","BAP11","innocent","worldly",21.6,85
"A/2","Alien","Ellen Ripley","female","BAP12","artistic","scientific",34.6,85
"A/2","Alien","Ellen Ripley","female","BAP13","stoic","expressive",-15.3,69
"A/2","Alien","Ellen Ripley","female","BAP14","cunning","honorable",10.6,67
"A/2","Alien","Ellen Ripley","female","BAP15","orderly","chaotic",-21.6,83
"A/2","Alien","Ellen Ripley","female","BAP16","normal","weird",-5.8,89
"A/2","Alien","Ellen Ripley","female","BAP17","competitive","cooperative",-0.600000000000001,68
"A/2","Alien","Ellen Ripley","female","BAP18","tense","relaxed",-29.3,78
"A/2","Alien","Ellen Ripley","female","BAP19","brave","careful",-34.2,68
"A/2","Alien","Ellen Ripley","female","BAP20","spiritual","skeptical",30,80
"A/2","Alien","Ellen Ripley","female","BAP21","unlucky","fortunate",8,63
"A/2","Alien","Ellen Ripley","female","BAP22","ferocious","pacifist",-34.7,69
"A/2","Alien","Ellen Ripley","female","BAP23","modest","flamboyant",-24.7,72
"A/2","Alien","Ellen Ripley","female","BAP24","dominant","submissive",-36.8,75
"A/2","Alien","Ellen Ripley","female","BAP25","forgiving","vengeful",20.3,82
"A/2","Alien","Ellen Ripley","female","BAP26","wise","foolish",-37,82
"A/2","Alien","Ellen Ripley","female","BAP27","impulsive","cautious",22.7,67
"A/2","Alien","Ellen Ripley","female","BAP28","loyal","traitorous",-39,72
"A/2","Alien","Ellen Ripley","female","BAP29","creative","conventional",-20.4,88
"A/2","Alien","Ellen Ripley","female","BAP30","curious","apathetic",-20.4,66
"A/2","Alien","Ellen Ripley","female","BAP31","rude","respectful",7.3,98
"A/2","Alien","Ellen Ripley","female","BAP32","diligent","lazy",-40.4,96
"A/2","Alien","Ellen Ripley","female","BAP33","lustful","chaste",17.8,65
"A/2","Alien","Ellen Ripley","female","BAP34","chatty","reserved",30.7,97
"A/2","Alien","Ellen Ripley","female","BAP35","emotional","logical",16.6,61
"A/2","Alien","Ellen Ripley","female","BAP36","moody","stable",17.2,86
"A/2","Alien","Ellen Ripley","female","BAP37","dunce","genius",35.2,61
"A/2","Alien","Ellen Ripley","female","BAP38","arrogant","humble",9.6,83
"A/2","Alien","Ellen Ripley","female","BAP39","heroic","villainous",-42,87
"A/2","Alien","Ellen Ripley","female","BAP40","attractive","repulsive",-33.9,90
"A/2","Alien","Ellen Ripley","female","BAP41","rational","whimsical",-36.2,82
"A/2","Alien","Ellen Ripley","female","BAP42","mischievous","well behaved",8.6,80
"A/2","Alien","Ellen Ripley","female","BAP43","aloof","obsessed",13.1,84
"A/2","Alien","Ellen Ripley","female","BAP44","indulgent","sober",29,68
"A/2","Alien","Ellen Ripley","female","BAP45","kinky","vanilla",-7.4,86
"A/2","Alien","Ellen Ripley","female","BAP46","straightforward","cryptic",-36.8,75
"A/2","Alien","Ellen Ripley","female","BAP47","spontaneous","deliberate",21.6,91
"A/2","Alien","Ellen Ripley","female","BAP48","libertarian","socialist",-1,60
"A/2","Alien","Ellen Ripley","female","BAP49","scheduled","spontaneous",-2.3,62
"A/2","Alien","Ellen Ripley","female","BAP50","works hard","plays hard",-34.6,77
"A/2","Alien","Ellen Ripley","female","BAP51","reasoned","instinctual",-2,87
"A/2","Alien","Ellen Ripley","female","BAP52","focused on the present","focused on the future",-8.6,66
"A/2","Alien","Ellen Ripley","female","BAP53","empirical","theoretical",-14.8,68
"A/2","Alien","Ellen Ripley","female","BAP54","open","guarded",33,80
"A/2","Alien","Ellen Ripley","female","BAP55","methodical","astonishing",-7.4,75
"A/2","Alien","Ellen Ripley","female","BAP56","mighty","puny",-35.5,74
"A/2","Alien","Ellen Ripley","female","BAP57","bossy","meek",-30.8,83
"A/2","Alien","Ellen Ripley","female","BAP58","barbaric","civilized",21.6,66
"A/2","Alien","Ellen Ripley","female","BAP59","gregarious","private",20.6,62
"A/2","Alien","Ellen Ripley","female","BAP60","quiet","loud",-5.9,80
"A/2","Alien","Ellen Ripley","female","BAP61","political","nonpolitical",8.7,88
"A/2","Alien","Ellen Ripley","female","BAP62","confident","insecure",-31.7,84
"A/2","Alien","Ellen Ripley","female","BAP63","democratic","authoritarian",5,74
"A/2","Alien","Ellen Ripley","female","BAP64","debased","pure",17.3,81
"A/2","Alien","Ellen Ripley","female","BAP65","fast","slow",-32.5,72
"A/2","Alien","Ellen Ripley","female","BAP66","frugal","lavish",-26.3,81
"A/2","Alien","Ellen Ripley","female","BAP67","ludicrous","sensible",34,82
"A/2","Alien","Ellen Ripley","female","BAP68","orange","purple",-3.6,61
"A/2","Alien","Ellen Ripley","female","BAP69","tall","short",-15.3,79
"A/2","Alien","Ellen Ripley","female","BAP70","young","old",-20.6,72
"A/2","Alien","Ellen Ripley","female","BAP71","down2earth","head@clouds",-38.4,73
"A/2","Alien","Ellen Ripley","female","BAP72","extrovert","introvert",8.5,84
"A/2","Alien","Ellen Ripley","female","BAP73","open to new experinces","uncreative",-33.7,78
"A/2","Alien","Ellen Ripley","female","BAP74","calm","anxious",-7.6,76
"A/2","Alien","Ellen Ripley","female","BAP75","disorganized","self-disciplined",37.5,78
"A/2","Alien","Ellen Ripley","female","BAP76","quarrelsome","warm",-11.7,63
"A/2","Alien","Ellen Ripley","female","BAP77","nerd","jock",6.5,65
"A/2","Alien","Ellen Ripley","female","BAP78","lowbrow","highbrow",2,91
"A/2","Alien","Ellen Ripley","female","BAP79","selfish","altruistic",33,88
"A/2","Alien","Ellen Ripley","female","BAP80","autistic","neurotypical",24.4,88
"A/2","Alien","Ellen Ripley","female","BAP81","angelic","demonic",-14.7,76
"A/2","Alien","Ellen Ripley","female","BAP82","hesitant","decisive",34.7,74
"A/2","Alien","Ellen Ripley","female","BAP83","devout","heathen",2.6,79
"A/2","Alien","Ellen Ripley","female","BAP84","cruel","kind",25.2,79
"A/2","Alien","Ellen Ripley","female","BAP85","direct","roundabout",-38.3,84
"A/2","Alien","Ellen Ripley","female","BAP86","mathematical","literary",-24.5,74
"A/2","Alien","Ellen Ripley","female","BAP87","blue-collar","ivory-tower",-28.8,68
"A/2","Alien","Ellen Ripley","female","BAP88","slovenly","stylish",1.2,65
"A/2","Alien","Ellen Ripley","female","BAP89","playful","shy",2.7,64
"A/2","Alien","Ellen Ripley","female","BAP90","serious","bold",5.2,82
"A/2","Alien","Ellen Ripley","female","BAP91","charming","trusting",2.8,92
"A/2","Alien","Ellen Ripley","female","BAP92","awkward","suspicious",28.3,90
"A/2","Alien","Ellen Ripley","female","BAP93","hipster","basic",4.8,68
"A/2","Alien","Ellen Ripley","female","BAP94","coordinated","clumsy",-34,74
"A/2","Alien","Ellen Ripley","female","BAP95","funny","humorless",16,69
"A/2","Alien","Ellen Ripley","female","BAP96","politically correct","edgy",18.9,74
"A/2","Alien","Ellen Ripley","female","BAP97","rich","poor",9.7,64
"A/2","Alien","Ellen Ripley","female","BAP98","hard","soft",-31.0181818181818,242
"A/2","Alien","Ellen Ripley","female","BAP99","remote","involved",23.3,71
"A/2","Alien","Ellen Ripley","female","BAP100","metaphorical","literal",27.6,65
"A/2","Alien","Ellen Ripley","female","BAP101","biased","impartial",5.4,68
"A/2","Alien","Ellen Ripley","female","BAP102","mundane","extraordinary",32.1,74
"A/2","Alien","Ellen Ripley","female","BAP103","tiresome","interesting",32,78
"A/2","Alien","Ellen Ripley","female","BAP104","smooth","rough",21.4,83
"A/2","Alien","Ellen Ripley","female","BAP105","spicy","mild",-23.2,85
"A/2","Alien","Ellen Ripley","female","BAP106","enslaved","emancipated",30.4,83
"A/2","Alien","Ellen Ripley","female","BAP107","optimistic","pessimistic",8.7,85
"A/2","Alien","Ellen Ripley","female","BAP108","sickly","healthy",37.4,72
"A/2","Alien","Ellen Ripley","female","BAP109","luddite","technophile",21.6,70
"A/2","Alien","Ellen Ripley","female","BAP110","vain","demure",23.8,86
"A/2","Alien","Ellen Ripley","female","BAP111","high-tech","low-tech",-23.2,83
"A/2","Alien","Ellen Ripley","female","BAP112","flexible","rigid",-5.5,84
"A/2","Alien","Ellen Ripley","female","BAP113","cosmopolitan","provincial",-2.1,66
"A/2","Alien","Ellen Ripley","female","BAP114","arcane","mainstream",-8.7,76
"A/2","Alien","Ellen Ripley","female","BAP115","outlaw","sheriff",15.8,80
"A/2","Alien","Ellen Ripley","female","BAP116","pronatalist","child free",5,54
"A/2","Alien","Ellen Ripley","female","BAP117","sad","happy",-19.3,86
"A/2","Alien","Ellen Ripley","female","BAP118","jealous","compersive",27.1,66
"A/2","Alien","Ellen Ripley","female","BAP119","bitter","sweet",-13.9,92
"A/2","Alien","Ellen Ripley","female","BAP120","resigned","resistant",37.4,81
"A/2","Alien","Ellen Ripley","female","BAP121","sarcastic","genuine",1.7,80
"A/2","Alien","Ellen Ripley","female","BAP122","human","animalistic",-27,78
"A/2","Alien","Ellen Ripley","female","BAP123","sporty","bookish",-12.6,87
"A/2","Alien","Ellen Ripley","female","BAP124","moderate","extreme",8,88
"A/2","Alien","Ellen Ripley","female","BAP125","angry","good-humored",-11.6,95
"A/2","Alien","Ellen Ripley","female","BAP126","depressed","bright",8.5,79
"A/2","Alien","Ellen Ripley","female","BAP127","self-conscious","self-assured",19.9,67
"A/2","Alien","Ellen Ripley","female","BAP128","vulnerable","armoured",30.4,91
"A/2","Alien","Ellen Ripley","female","BAP129","warm","cold",13.3,83
"A/2","Alien","Ellen Ripley","female","BAP130","assertive","passive",-38.6,98
"A/2","Alien","Ellen Ripley","female","BAP131","active","slothful",-42.4,78
"A/2","Alien","Ellen Ripley","female","BAP132","imaginative","practical",20,81
"A/2","Alien","Ellen Ripley","female","BAP133","adventurous","stick-in-the-mud",-22.7,80
"A/2","Alien","Ellen Ripley","female","BAP134","obedient","rebellious",23.6,82
"A/2","Alien","Ellen Ripley","female","BAP135","competent","incompetent",-43.7,106
"A/2","Alien","Ellen Ripley","female","BAP136","unambitious","driven",41.5,89
"A/2","Alien","Ellen Ripley","female","BAP137","simple","complicated",22.1,79
"A/2","Alien","Ellen Ripley","female","BAP138","proletariat","bourgeoisie",-16.9,81
"A/2","Alien","Ellen Ripley","female","BAP139","alpha","beta",-39.4,81
"A/2","Alien","Ellen Ripley","female","BAP140","'right-brained'","'left-brained'",-3,62
"A/2","Alien","Ellen Ripley","female","BAP141","thick-skinned","sensitive",-28.5,87
"A/2","Alien","Ellen Ripley","female","BAP142","charismatic","uninspiring",-29.3,71
"A/2","Alien","Ellen Ripley","female","BAP143","feisty","gracious",-25.8,86
"A/2","Alien","Ellen Ripley","female","BAP144","eloquent","unpolished",5.3,89
"A/2","Alien","Ellen Ripley","female","BAP145","high IQ","low IQ",-35.6,91
"A/2","Alien","Ellen Ripley","female","BAP146","insider","outsider",10.8,81
"A/2","Alien","Ellen Ripley","female","BAP147","morning lark","night owl",14.4,75
"A/2","Alien","Ellen Ripley","female","BAP148","thin","thick",-12.9,79
"A/2","Alien","Ellen Ripley","female","BAP149","sheeple","conspiracist",25.3,89
"A/2","Alien","Ellen Ripley","female","BAP150","neat","messy",-10.3,105
"A/2","Alien","Ellen Ripley","female","BAP151","vague","precise",33.4,79
"A/2","Alien","Ellen Ripley","female","BAP152","philosophical","real",32.7,83
"A/2","Alien","Ellen Ripley","female","BAP153","modern","historical",-23.4,71
"A/2","Alien","Ellen Ripley","female","BAP154","judgemental","accepting",-15.4,86
"A/2","Alien","Ellen Ripley","female","BAP155","average","deviant",14,60
"A/2","Alien","Ellen Ripley","female","BAP156","gossiping","confidential",37.5,75
"A/2","Alien","Ellen Ripley","female","BAP157","official","backdoor",-3.5,94
"A/2","Alien","Ellen Ripley","female","BAP158","scholarly","crafty",18,83
"A/2","Alien","Ellen Ripley","female","BAP159","leisurely","hurried",26.7,74
"A/2","Alien","Ellen Ripley","female","BAP160","explorer","builder",-15.5,80
"A/2","Alien","Ellen Ripley","female","BAP161","captain","first-mate",-14.2,99
"A/2","Alien","Ellen Ripley","female","BAP162","mysterious","unambiguous",6,86
"A/2","Alien","Ellen Ripley","female","BAP163","independent","codependent",-42,84
"A/2","Alien","Ellen Ripley","female","BAP164","family-first","work-first",4.9,67
"A/2","Alien","Ellen Ripley","female","BAP165","scruffy","manicured",-17.7,84
"A/2","Alien","Ellen Ripley","female","BAP166","wild","tame",-17,84
"A/2","Alien","Ellen Ripley","female","BAP167","prestigious","disreputable",-21.1,74
"A/2","Alien","Ellen Ripley","female","BAP168","scandalous","proper",12.8,74
"A/2","Alien","Ellen Ripley","female","BAP169","unprepared","hoarder",13.8,86
"A/2","Alien","Ellen Ripley","female","BAP170","sheltered","street-smart",35.6,97
